Date,Value (P),
4/1/20 0:00,455281.38,
4/2/20 0:00,464266.45,
4/3/20 0:00,456737.73,
4/6/20 0:00,488203.59,
4/7/20 0:00,487986.16,
4/8/20 0:00,504602.69,
4/9/20 0:00,513701.23,
4/10/20 0:00,513701.23,
4/13/20 0:00,507756.66,
4/14/20 0:00,522173.61,
4/15/20 0:00,510517.62,
4/16/20 0:00,512745.02,
4/17/20 0:00,527657.53,
4/20/20 0:00,518642.96,
4/21/20 0:00,503332.29,
4/22/20 0:00,514754.01,
4/23/20 0:00,515723.13,
4/24/20 0:00,522663.6,
4/27/20 0:00,531625.57,
4/28/20 0:00,529889.77,
4/29/20 0:00,545259.75,
4/30/20 0:00,538826.35,
5/1/20 0:00,524587.87,
5/4/20 0:00,527270.7,
5/5/20 0:00,531932.31,
5/6/20 0:00,528857.89,
5/7/20 0:00,535402.41,
5/8/20 0:00,545788.41,
5/11/20 0:00,545694.78,
5/12/20 0:00,534237.67,
5/13/20 0:00,524021.72,
5/14/20 0:00,529277.46,
5/15/20 0:00,532518.16,
5/18/20 0:00,550302.73,
5/19/20 0:00,544499.05,
5/20/20 0:00,554332.74,
5/21/20 0:00,551037.13,
5/22/20 0:00,552935.97,
5/25/20 0:00,552935.97,
5/26/20 0:00,559969.36,
5/27/20 0:00,568467.39,
5/28/20 0:00,566586.53,
5/29/20 0:00,568666.56,
6/1/20 0:00,572246.27,
6/2/20 0:00,576906.84,
6/3/20 0:00,585150.19,
6/4/20 0:00,583370.2305,
6/5/20 0:00,598811.98,
6/8/20 0:00,606928.01,
6/9/20 0:00,601123.03,
6/10/20 0:00,596965,
6/11/20 0:00,561736.44,
6/12/20 0:00,569395.15,
6/15/20 0:00,575973.29,
6/16/20 0:00,587130.53,
6/17/20 0:00,583986.475,
6/18/20 0:00,584789.39,
6/19/20 0:00,581693.99,
6/22/20 0:00,583706.79,
6/23/20 0:00,585660.525,
6/24/20 0:00,570487.4,
6/25/20 0:00,576257.37,
6/26/20 0:00,563398.27,
6/29/20 0:00,572717.67,
6/30/20 0:00,580708.14,
7/1/20 0:00,582664.78,
7/2/20 0:00,585243.55,
7/3/20 0:00,585243.55,
7/6/20 0:00,593410.94,
7/7/20 0:00,587609.88,
7/8/20 0:00,592348.2105,
7/9/20 0:00,588407.91,
7/10/20 0:00,594129.16,
7/13/20 0:00,587706,
7/14/20 0:00,595836.42,
7/15/20 0:00,603595.78,
7/16/20 0:00,601091.82,
7/17/20 0:00,603281.93,
7/20/20 0:00,607731.56,
7/21/20 0:00,609057.05,
7/22/20 0:00,612222.49,
7/23/20 0:00,605212.14,
7/24/20 0:00,600592.79,
7/27/20 0:00,605725.9705,
7/28/20 0:00,601611.05,
7/29/20 0:00,610121.1095,
7/30/20 0:00,608397.44,
7/31/20 0:00,612749.72,
8/3/20 0:00,622982.51,
8/4/20 0:00,625427.3295,
8/5/20 0:00,629234.75,
8/6/20 0:00,632570.86,
8/7/20 0:00,632886.86,
8/10/20 0:00,634578.2487,
8/11/20 0:00,629055.14,
8/12/20 0:00,637650.64,
8/13/20 0:00,637584.4605,
8/14/20 0:00,637276.58,
8/17/20 0:00,639855.09,
8/18/20 0:00,640339.4305,
8/19/20 0:00,638105.28,
8/20/20 0:00,640096.2427,
8/21/20 0:00,642131.8,
8/24/20 0:00,648233.72,
8/25/20 0:00,649958.8,
8/26/20 0:00,655476.41,
8/27/20 0:00,656635.33,
8/28/20 0:00,661118.19,
8/31/20 0:00,660006.37,
9/1/20 0:00,666692.91,
9/2/20 0:00,674756.57,
9/3/20 0:00,650876.83,
9/4/20 0:00,645003.63,
9/7/20 0:00,645003.63,
9/8/20 0:00,627340.64,
9/9/20 0:00,639307.5791,
9/10/20 0:00,629005.47,
9/11/20 0:00,625795.47,
9/14/20 0:00,635513.7395,
9/15/20 0:00,639649.21,
9/16/20 0:00,636948.995,
9/17/20 0:00,631486.63,
9/18/20 0:00,624945.64,
9/21/20 0:00,618277.76,
9/22/20 0:00,624146.82,
9/23/20 0:00,609759.35,
9/24/20 0:00,613295.58,
9/25/20 0:00,623722.25,
9/28/20 0:00,634462.34,
9/29/20 0:00,631703.9382,
9/30/20 0:00,635796.29,
10/1/20 0:00,641013.92,
10/2/20 0:00,635859.17,
10/5/20 0:00,647396.89,
10/6/20 0:00,639643.31,
10/7/20 0:00,650179.6005,
10/8/20 0:00,655501.71,
10/9/20 0:00,660838.29,
10/12/20 0:00,670779.1505,
10/13/20 0:00,667010.02,
10/14/20 0:00,663098.69,
10/15/20 0:00,662852.06,
10/16/20 0:00,662220.1605,
10/19/20 0:00,652769.25,
10/20/20 0:00,655251.14,
10/21/20 0:00,653979.59,
10/22/20 0:00,657710.11,
10/23/20 0:00,660483.63,
10/26/20 0:00,648042.5684,
10/27/20 0:00,640059.93,
10/28/20 0:00,618807.29,
10/29/20 0:00,625086.77,
10/30/20 0:00,617141.4502,
11/2/20 0:00,624267.1,
11/3/20 0:00,635806.76,
11/4/20 0:00,650262.78,
11/5/20 0:00,664113.4495,
11/6/20 0:00,664172.7908,
11/9/20 0:00,670916.97,
11/10/20 0:00,669928.27,
11/11/20 0:00,675286.4905,
11/12/20 0:00,669186.4,
11/13/20 0:00,678515.3605,
11/16/20 0:00,686720.14,
11/17/20 0:00,685049.97,
11/18/20 0:00,677715.83,
11/19/20 0:00,681930.4,
11/20/20 0:00,678640.3095,
11/23/20 0:00,682549.24,
11/24/20 0:00,692450.3795,
11/25/20 0:00,692061.0105,
11/26/20 0:00,692061.0105,
11/27/20 0:00,695272.5894,
11/30/20 0:00,692230.8105,
12/1/20 0:00,699398.1505,
12/2/20 0:00,700371.13,
12/3/20 0:00,701459.19,
12/4/20 0:00,709022.72,
12/7/20 0:00,709021.1,
12/8/20 0:00,711966.765,
12/9/20 0:00,705622.83,
12/10/20 0:00,706892.42,
12/11/20 0:00,705793.98,
12/14/20 0:00,704103.95,
12/15/20 0:00,714336.64,
12/16/20 0:00,715264.42,
12/17/20 0:00,718107.6087,
12/18/20 0:00,715954.0395,
12/21/20 0:00,715202.74,
12/22/20 0:00,716031.46,
12/23/20 0:00,716930.99,
12/24/20 0:00,719097.5532,
12/25/20 0:00,719097.5532,
12/28/20 0:00,722860.06,
12/29/20 0:00,720471.56,
12/30/20 0:00,721791.19,
12/31/20 0:00,724954.88,
1/1/21 0:00,724954.88,
1/4/21 0:00,714353.68,
1/5/21 0:00,719748.11,
1/6/21 0:00,725139.28,
1/7/21 0:00,736772.06,
1/8/21 0:00,739915.3095,
1/11/21 0:00,735944.45,
1/12/21 0:00,737338.91,
1/13/21 0:00,737847.65,
1/14/21 0:00,736885.58,
1/15/21 0:00,731176.18,
1/18/21 0:00,731176.18,
1/19/21 0:00,737409.44,
1/20/21 0:00,747129.39,
1/21/21 0:00,747616.8305,
1/22/21 0:00,746841.9405,
1/25/21 0:00,749795.5595,
1/26/21 0:00,748398.42,
1/27/21 0:00,730456.17,
1/28/21 0:00,735733,
1/29/21 0:00,722704.4,
2/1/21 0:00,734451.2,
2/2/21 0:00,744624.52,
2/3/21 0:00,745236.76,
2/4/21 0:00,754112.59,
2/5/21 0:00,757961.08,
2/8/21 0:00,765073.48,
2/9/21 0:00,765592.81,
2/10/21 0:00,765352.53,
2/11/21 0:00,768007.85,
2/12/21 0:00,770744.5,
2/15/21 0:00,770744.5,
2/16/21 0:00,769207.92,
2/17/21 0:00,767151.31,
2/18/21 0:00,762735.4905,
2/19/21 0:00,772778.04,
2/22/21 0:00,765479.15,
2/23/21 0:00,765349.72,
2/24/21 0:00,773458.0505,
2/25/21 0:00,753698.03,
2/26/21 0:00,752018.58,
3/1/21 0:00,771005.97,
3/2/21 0:00,763984.5295,
3/3/21 0:00,752557.49,
3/4/21 0:00,741126.17,
3/5/21 0:00,754277.61,
3/8/21 0:00,750254.08,
3/9/21 0:00,762779.49,
3/10/21 0:00,767382.68,
3/11/21 0:00,777352.0905,
3/12/21 0:00,778775.25,
3/15/21 0:00,784082.86,
3/16/21 0:00,782543.6395,
3/17/21 0:00,783825.39,
3/18/21 0:00,769864.93,
3/19/21 0:00,770543.86,
3/22/21 0:00,775153.41,
3/23/21 0:00,767325.22,
3/24/21 0:00,760363.11,
3/25/21 0:00,765140.32,
3/26/21 0:00,774379,
3/29/21 0:00,771582.56,
3/30/21 0:00,770456.02,
3/31/21 0:00,775052.1395,
4/1/21 0:00,784463.24,
4/2/21 0:00,784463.24,
4/5/21 0:00,794232.35,
4/6/21 0:00,794948.24,
4/7/21 0:00,795040.8816,
4/8/21 0:00,799874.06,
4/9/21 0:00,804734.09,
4/12/21 0:00,804617.3,
4/13/21 0:00,807394.89,
4/14/21 0:00,805099.9,
4/15/21 0:00,814352.12,
4/16/21 0:00,816599.84,
4/19/21 0:00,811788.52,
4/20/21 0:00,804801.69,
4/21/21 0:00,812126.85,
4/22/21 0:00,806215.06,
4/23/21 0:00,815582.71,
4/26/21 0:00,818012.27,
4/27/21 0:00,817215.33,
4/28/21 0:00,818384.69,
4/29/21 0:00,821906.8,
4/30/21 0:00,815468.11,
5/3/21 0:00,817080.55,
5/4/21 0:00,810035.65,
5/5/21 0:00,808418.49,
5/6/21 0:00,812960.26,
5/7/21 0:00,820066.49,
5/10/21 0:00,809961.52,
5/11/21 0:00,804241.52,
5/12/21 0:00,786141.84,
5/13/21 0:00,795451.25,
5/14/21 0:00,808441.93,
5/17/21 0:00,805320.93,
5/18/21 0:00,799174.96,
5/19/21 0:00,797046.1295,
5/20/21 0:00,806014.33,
5/21/21 0:00,805491.01,
5/24/21 0:00,813065.16,
5/25/21 0:00,810492.76,
5/26/21 0:00,813404.1305,
5/27/21 0:00,814353.8,
5/28/21 0:00,815699.04,
5/31/21 0:00,815699.04,
6/1/21 0:00,815028.51,
6/2/21 0:00,816242.49,
6/3/21 0:00,812219.25,
6/4/21 0:00,819227,
6/7/21 0:00,820881.89,
6/8/21 0:00,821848.78,
6/9/21 0:00,820039.9795,
6/10/21 0:00,823512.7395,
6/11/21 0:00,826254.92,
6/14/21 0:00,827975.73,
6/15/21 0:00,825601.51,
6/16/21 0:00,821710.66,
6/17/21 0:00,821942.44,
6/18/21 0:00,811839.56,
6/21/21 0:00,821826.55,
6/22/21 0:00,826515.14,
6/23/21 0:00,825638.01,
6/24/21 0:00,830455.79,
6/25/21 0:00,834003.15,
6/28/21 0:00,836792.0705,
6/29/21 0:00,836835.11,
6/30/21 0:00,836798.43,
7/1/21 0:00,840747.04,
7/2/21 0:00,845357.09,
7/5/21 0:00,845357.09,
7/6/21 0:00,843328.43,
7/7/21 0:00,844920.39,
7/8/21 0:00,837594,
7/9/21 0:00,847078.84,
7/12/21 0:00,849458.7405,
7/13/21 0:00,845081.36,
7/14/21 0:00,844380.74,
7/15/21 0:00,841732.49,
7/16/21 0:00,835685.38,
7/19/21 0:00,823882.45,
7/20/21 0:00,837104.61,
7/21/21 0:00,844856.11,
7/22/21 0:00,845686.24,
7/23/21 0:00,854906.71,
7/26/21 0:00,856122.61,
7/27/21 0:00,851826.79,
7/28/21 0:00,853014.03,
7/29/21 0:00,856027.27,
7/30/21 0:00,852949.8395,
8/2/21 0:00,850538.18,
8/3/21 0:00,855739.73,
8/4/21 0:00,853219.45,
8/5/21 0:00,859193.8,
8/6/21 0:00,860211.45,
8/9/21 0:00,859213.2095,
8/10/21 0:00,859249.72,
8/11/21 0:00,861315.71,
8/12/21 0:00,864125.01,
8/13/21 0:00,864895.1405,
8/16/21 0:00,866041.26,
8/17/21 0:00,860309.56,
8/18/21 0:00,851714.26,
8/19/21 0:00,851821.53,
8/20/21 0:00,859838.46,
8/23/21 0:00,867622.29,
8/24/21 0:00,869978.85,
8/25/21 0:00,871914.88,
8/26/21 0:00,866315.08,
8/27/21 0:00,876302.08,
8/30/21 0:00,879530.5695,
8/31/21 0:00,878581.91,
9/1/21 0:00,879977.23,
9/2/21 0:00,882873.58,
9/3/21 0:00,882582.26,
9/6/21 0:00,882582.26,
9/7/21 0:00,879250.3695,
9/8/21 0:00,877438,
9/9/21 0:00,874104.7,
9/10/21 0:00,866683.6,
9/13/21 0:00,868073.5795,
9/14/21 0:00,862508.17,
9/15/21 0:00,869480.9,
9/16/21 0:00,868771.33,
9/17/21 0:00,862280.32,
9/20/21 0:00,846925.14,
9/21/21 0:00,846805.11,
9/22/21 0:00,856079.77,
9/23/21 0:00,866302.54,
9/24/21 0:00,866787.86,
9/27/21 0:00,864802.73,
9/28/21 0:00,846364.58,
9/29/21 0:00,844796.47,
9/30/21 0:00,835443.92,
10/1/21 0:00,848113.64,
10/4/21 0:00,836925.11,
10/5/21 0:00,837745.33,
10/6/21 0:00,843848.14,
10/7/21 0:00,852165.49,
10/8/21 0:00,849273.58,
10/11/21 0:00,843061.44,
10/12/21 0:00,841845.5295,
10/13/21 0:00,845075.08,
10/14/21 0:00,858730.3395,
10/15/21 0:00,863558.8105,
10/18/21 0:00,866640.6,
10/19/21 0:00,872647.08,
10/20/21 0:00,876392.44,
10/21/21 0:00,879002.65,
10/22/21 0:00,877239.11,
10/25/21 0:00,881454.69,
10/26/21 0:00,881206.28,
10/27/21 0:00,874331.2005,
10/28/21 0:00,883647.13,
10/29/21 0:00,885113.58,
11/1/21 0:00,889817.1995,
11/2/21 0:00,891730.62,
11/3/21 0:00,898069.14,
11/4/21 0:00,899984.04,
11/5/21 0:00,907398.01,
11/8/21 0:00,909269.33,
11/9/21 0:00,907224.88,
11/10/21 0:00,898660.15,
11/11/21 0:00,899809.4,
11/12/21 0:00,906012.64,
11/15/21 0:00,905908.49,
11/16/21 0:00,909522.47,
11/17/21 0:00,906278.83,
11/18/21 0:00,907013.33,
11/19/21 0:00,904808.73,
11/22/21 0:00,901015.49,
11/23/21 0:00,901315.22,
11/24/21 0:00,903779.7105,
11/25/21 0:00,903779.7105,
11/26/21 0:00,884057.84,
11/29/21 0:00,892746.69,
11/30/21 0:00,877351.16,
12/1/21 0:00,864862.4,
12/2/21 0:00,878401.7295,
12/3/21 0:00,868731.68,
12/6/21 0:00,879722.96,
12/7/21 0:00,898728.06,
12/8/21 0:00,903450.62,
12/9/21 0:00,902019.84,
12/10/21 0:00,908664.38,
12/13/21 0:00,900517.3205,
12/14/21 0:00,893783.64,
12/15/21 0:00,907715.45,
12/16/21 0:00,890411.01,
12/17/21 0:00,884879.76,
12/20/21 0:00,876570.7801,
12/21/21 0:00,894216.2001,
12/22/21 0:00,902971.59,
12/23/21 0:00,909154.6901,
12/24/21 0:00,909154.6901,
12/27/21 0:00,920666.6899,
12/28/21 0:00,918865.67,
12/29/21 0:00,919731.06,
12/30/21 0:00,918021.7699,
12/31/21 0:00,915955.6601,
1/3/22 0:00,921339.1101,
1/4/22 0:00,919730.9194,
1/5/22 0:00,900069.8199,
1/6/22 0:00,899326.3501,
1/7/22 0:00,894864.9706,
1/10/22 0:00,893325.07,
1/11/22 0:00,902398.58,
1/12/22 0:00,902955.0794,
1/13/22 0:00,890159.1205,
1/14/22 0:00,890877.35,
1/17/22 0:00,890877.35,
1/18/22 0:00,873620.9901,
1/19/22 0:00,864712.5205,
1/20/22 0:00,854409.2596,
1/21/22 0:00,838633.2701,
1/24/22 0:00,843550.7594,
1/25/22 0:00,832010.19,
1/26/22 0:00,828378.94,
1/27/22 0:00,822837.15,
1/28/22 0:00,842600.8301,
1/31/22 0:00,861110.67,
2/1/22 0:00,867721.3401,
2/2/22 0:00,871576.5895,
2/3/22 0:00,851464.8394,
2/4/22 0:00,856944.3195,
2/7/22 0:00,854851.8795,
2/8/22 0:00,862562.26,
2/9/22 0:00,876378.49,
2/10/22 0:00,861586.9801,
2/11/22 0:00,845903.8501,
2/14/22 0:00,843058.7601,
2/15/22 0:00,858082.95,
2/16/22 0:00,858542.2805,
2/17/22 0:00,839350.28,
2/18/22 0:00,832702.7395,
2/21/22 0:00,832702.7395,
2/22/22 0:00,823058.5405,
2/23/22 0:00,807911.06,
2/24/22 0:00,821264.2199,
2/25/22 0:00,839817.21,
2/28/22 0:00,839092.94,
3/1/22 0:00,825293.8701,
3/2/22 0:00,840719.08,
3/3/22 0:00,833465.22,
3/4/22 0:00,824725.2201,
3/7/22 0:00,799021.3701,
3/8/22 0:00,794752.07,
3/9/22 0:00,816798.6101,
3/10/22 0:00,813198.0101,
3/11/22 0:00,801842.5,
3/14/22 0:00,795166.3401,
3/15/22 0:00,811787.8201,
3/16/22 0:00,832056.8701,
3/17/22 0:00,842744.75,
3/18/22 0:00,853365.96,
3/21/22 0:00,851050.8701,
3/22/22 0:00,860807.12,
3/23/22 0:00,848939.7699,
3/24/22 0:00,859369.4495,
3/25/22 0:00,862166.54,
3/28/22 0:00,868223.8601,
3/29/22 0:00,880923.52,
3/30/22 0:00,873382.5,
3/31/22 0:00,862832.91,
4/1/22 0:00,865844.13,
4/4/22 0:00,873220.0199,
4/5/22 0:00,861321.5696,
4/6/22 0:00,851686.7601,
4/7/22 0:00,854232.3594,
4/8/22 0:00,851742.94,
4/11/22 0:00,838879.1799,
4/12/22 0:00,836343.61,
4/13/22 0:00,847623.2501,
4/14/22 0:00,837450.5099,
4/15/22 0:00,837450.5099,
4/18/22 0:00,835946.07,
4/19/22 0:00,850572.0701,
4/20/22 0:00,849600.06,
4/21/22 0:00,835240.7199,
4/22/22 0:00,812653.85,
4/25/22 0:00,818164.8,
4/26/22 0:00,794433.3001,
4/27/22 0:00,796064.7901,
4/28/22 0:00,815410.9394,
4/29/22 0:00,787239.6799,
5/2/22 0:00,792648.12,
5/3/22 0:00,795839.7101,
5/4/22 0:00,818613.0001,
5/5/22 0:00,788296.7399,
5/6/22 0:00,781659.88,
5/9/22 0:00,755451.6195,
5/10/22 0:00,757883.9799,
5/11/22 0:00,743457.8094,
5/12/22 0:00,744316.4901,
5/13/22 0:00,763629.0201,
5/16/22 0:00,759772.4395,
5/17/22 0:00,775548.5506,
5/18/22 0:00,744836.48,
5/19/22 0:00,741922.9899,
5/20/22 0:00,742324.2201,
5/23/22 0:00,754516.9399,
5/24/22 0:00,746764.57,
5/25/22 0:00,755675.21,
5/26/22 0:00,771250.04,
5/27/22 0:00,790160.0999,
5/30/22 0:00,790160.0999,
5/31/22 0:00,784421.3999,
6/1/22 0:00,778253.0299,
6/2/22 0:00,793981.16,
6/3/22 0:00,781635.6805,
6/6/22 0:00,786406.42,
6/7/22 0:00,794685.6495,
6/8/22 0:00,786328.72,
6/9/22 0:00,768465.79,
6/10/22 0:00,746115.13,
6/13/22 0:00,716107.5205,
6/14/22 0:00,714444.42,
6/15/22 0:00,724900.25,
6/16/22 0:00,699685.5405,
6/17/22 0:00,703068.11,
6/20/22 0:00,703068.11,
6/21/22 0:00,718446.31,
6/22/22 0:00,718004.21,
6/23/22 0:00,723845.75,
6/24/22 0:00,745253.72,
6/27/22 0:00,743777.58,
6/28/22 0:00,729182.88,
6/29/22 0:00,727969.19,
6/30/22 0:00,721614.68,
7/1/22 0:00,729383.92,
7/4/22 0:00,729383.92,
7/5/22 0:00,732559.59,
7/6/22 0:00,733690.14,
7/7/22 0:00,745312.11,
7/8/22 0:00,744370.83,
7/11/22 0:00,734632.98,
7/12/22 0:00,728937.95,
7/13/22 0:00,726366.7495,
7/14/22 0:00,723424.54,
7/15/22 0:00,737485.52,
7/18/22 0:00,732832.32,
7/19/22 0:00,752779.74,
7/20/22 0:00,759298.65,
7/21/22 0:00,766252.18,
7/22/22 0:00,758402.18,
7/25/22 0:00,759177.82,
7/26/22 0:00,750397.2705,
7/27/22 0:00,770404.4,
7/28/22 0:00,779411.91,
7/29/22 0:00,790031.17,
8/1/22 0:00,785831.87,
8/2/22 0:00,781427,
8/3/22 0:00,793756.82,
8/4/22 0:00,793008.1,
8/5/22 0:00,792649.45,
8/8/22 0:00,793294.7005,
8/9/22 0:00,788375.13,
8/10/22 0:00,805495.5,
8/11/22 0:00,805446.17,
8/12/22 0:00,818960.5,
8/15/22 0:00,822188.97,
8/16/22 0:00,823715.1005,
8/17/22 0:00,816838.61,
8/18/22 0:00,818689.55,
8/19/22 0:00,810494.455,
8/22/22 0:00,793479.7105,
8/23/22 0:00,791769.41,
8/24/22 0:00,794419.7,
8/25/22 0:00,805603.92,
8/26/22 0:00,779262.49,
8/29/22 0:00,773852.24,
8/30/22 0:00,765222.94,
8/31/22 0:00,759721.65,
9/1/22 0:00,759625.07,
9/2/22 0:00,752467.98,
9/5/22 0:00,752467.98,
9/6/22 0:00,749541.8,
9/7/22 0:00,762676.59,
9/8/22 0:00,768571.7,
9/9/22 0:00,781179.5695,
9/12/22 0:00,789947.9995,
9/13/22 0:00,757076.4405,
9/14/22 0:00,759612.38,
9/15/22 0:00,752165.42,
9/16/22 0:00,745698.0295,
9/19/22 0:00,750762.69,
9/20/22 0:00,742929.44,
9/21/22 0:00,730674.41,
9/22/22 0:00,722323.33,
9/23/22 0:00,709785.62,
9/26/22 0:00,702612.73,
9/27/22 0:00,702242.07,
9/28/22 0:00,713880.61,
9/29/22 0:00,699861.09,
9/30/22 0:00,690700.07,
10/3/22 0:00,708067.05,
10/4/22 0:00,732848.93,
10/5/22 0:00,731184.76,
10/6/22 0:00,724680.87,
10/7/22 0:00,704596.84,
10/10/22 0:00,699130.33,
10/11/22 0:00,694949.5005,
10/12/22 0:00,693064.36,
10/13/22 0:00,710190.36,
10/14/22 0:00,693940.14,
10/17/22 0:00,711648.66,
10/18/22 0:00,719630.86,
10/19/22 0:00,713870.04,
10/20/22 0:00,709555.38,
10/21/22 0:00,724525.7095,
10/24/22 0:00,732459.76,
10/25/22 0:00,746010.96,
10/26/22 0:00,741028.32,
10/27/22 0:00,737271.2095,
10/28/22 0:00,755557.2,
10/31/22 0:00,749981.22,
11/1/22 0:00,747053.53,
11/2/22 0:00,727600.37,
11/3/22 0:00,719559.82,
11/4/22 0:00,728092.3095,
11/7/22 0:00,735052.24,
11/8/22 0:00,738602.34,
11/9/22 0:00,723166.3695,
11/10/22 0:00,763714.39,
11/11/22 0:00,771453.58,
11/14/22 0:00,764482.44,
11/15/22 0:00,771719.92,
11/16/22 0:00,764651.08,
11/17/22 0:00,761611.33,
11/18/22 0:00,765015.49,
11/21/22 0:00,761520.44,
11/22/22 0:00,771374.06,
11/23/22 0:00,776105,
11/24/22 0:00,776105,
11/25/22 0:00,776179.12,
11/28/22 0:00,763953.9555,
11/29/22 0:00,762697.75,
11/30/22 0:00,766653.97,
12/1/22 0:00,766615.59,
12/2/22 0:00,784698.26,
12/5/22 0:00,770217.61,
12/6/22 0:00,758689.87,
12/7/22 0:00,757512.82,
12/8/22 0:00,763589.1,
12/9/22 0:00,758073.42,
12/12/22 0:00,769095.86,
12/13/22 0:00,774664.3795,
12/14/22 0:00,770464.87,
12/15/22 0:00,748282.13,
12/16/22 0:00,740375.55,
12/19/22 0:00,736403.99,
12/20/22 0:00,737987,
12/21/22 0:00,748896.0795,
12/22/22 0:00,738477.26,
12/23/22 0:00,742217.77,
12/26/22 0:00,742217.77,
12/27/22 0:00,739150.64,
12/28/22 0:00,729758.33,
12/29/22 0:00,743215.63,
12/30/22 0:00,741596.25,
1/2/23 0:00,741596.25,
1/3/23 0:00,738100.5,
1/4/23 0:00,744095.31,
1/5/23 0:00,735051.44,
1/6/23 0:00,751246.5105,
1/9/23 0:00,751368.14,
1/10/23 0:00,757076.4705,
1/11/23 0:00,766503.05,
1/12/23 0:00,770520.23,
1/13/23 0:00,773976.0795,
1/16/23 0:00,773976.0795,
1/17/23 0:00,773428.77,
1/18/23 0:00,761385.72,
1/19/23 0:00,755247.869,
1/20/23 0:00,769339.4895,
1/23/23 0:00,779181.9,
1/24/23 0:00,778350.46,
1/25/23 0:00,777643.03,
1/26/23 0:00,785491.23,
1/27/23 0:00,787469.31,
1/30/23 0:00,777584.37,
1/31/23 0:00,789619.15,
2/1/23 0:00,798049.2805,
2/2/23 0:00,809169.67,
2/3/23 0:00,801937.51,
2/6/23 0:00,796488.41,
2/7/23 0:00,806538.68,
2/8/23 0:00,797730.51,
2/9/23 0:00,790823.17,
2/10/23 0:00,793032.0202,
2/13/23 0:00,801832.6405,
2/14/23 0:00,801824.85,
2/15/23 0:00,805231.1,
2/16/23 0:00,795021.62,
2/17/23 0:00,792854.5,
2/20/23 0:00,792854.5,
2/21/23 0:00,776609.52,
2/22/23 0:00,776402.06,
2/23/23 0:00,780408.39,
2/24/23 0:00,771984.38,
2/27/23 0:00,773863.16,
2/28/23 0:00,770970.39,
3/1/23 0:00,768391.3997,
3/2/23 0:00,774202.75,
3/3/23 0:00,786433.68,
3/6/23 0:00,785440.67,
3/7/23 0:00,774251.1782,
3/8/23 0:00,774480.84,
3/9/23 0:00,759542.83,
3/10/23 0:00,746872.81,
3/13/23 0:00,743943.99,
3/14/23 0:00,756398.26,
3/15/23 0:00,750760.52,
3/16/23 0:00,764031.31,
3/17/23 0:00,754347.87,
3/20/23 0:00,761089.91,
3/21/23 0:00,772206.07,
3/22/23 0:00,758786.15,
3/23/23 0:00,759522.53,
3/24/23 0:00,761793.39,
3/27/23 0:00,763983.88,
3/28/23 0:00,763110.26,
3/29/23 0:00,773463.87,
3/30/23 0:00,777234.38,
3/31/23 0:00,788142.69,
4/3/23 0:00,794180.58,
4/4/23 0:00,788256.61,
4/5/23 0:00,786666.98,
4/6/23 0:00,789198.71,
4/7/23 0:00,789198.71,
4/10/23 0:00,790202.33,
4/11/23 0:00,790578.82,
4/12/23 0:00,787006.22,
